,County,Year,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Avg Soil Temp (F)
249,Lassen,2013,92.75000000000011,18.709999999999994,429.9792817679558,8.154820936639119,112.3,-13.4,54.40509641873277,100.0,8.0,54.41460055096419,36.79297520661157,4.0756198347107535,56.728512396694256
250,Lassen,2014,104.41000000000011,53.71000000000001,401.9958791208791,8.703150684931515,110.7,10.7,57.5130136986302,98.0,4.0,56.23300970873787,39.612205270457736,4.021232876712325,58.241285714285695
251,Lassen,2015,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98.0,4.0,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234
252,Lassen,2016,48.60000000000002,77.80000000000004,393.27906976744185,9.104371584699463,110.2,7.8,56.20382513661196,98.0,6.0,60.925925925925924,41.03401920438957,4.031967213114752,58.51029619181948
253,Lassen,2017,47.37,77.76999999999998,396.8434065934066,9.15424657534247,111.8,-12.3,56.21275720164609,100.0,8.0,59.944134078212294,40.392318435754156,3.9734246575342427,56.86724890829697
254,Lassen,2018,102.29000000000009,30.349999999999987,458.6175115207373,9.31566820276497,108.6,10.0,58.39631336405533,100.0,5.0,55.99231950844854,40.98448540706598,3.8731182795698906,59.14454685099844
255,Lassen,2019,100.24999999999994,77.29999999999997,424.8567493112948,9.264738292011025,105.7,1.3,55.07451790633608,100.0,6.0,62.38980716253444,40.79972451790633,4.1668044077134985,56.40909090909085
256,Lassen,2020,89.53000000000002,24.000000000000004,490.87476280834915,9.730170777988622,111.4,14.2,59.0878557874763,100.0,6.0,56.62618595825427,42.110436432637584,4.298481973434534,59.77153700189755
281,Tuolumne,2013,174.53000000000043,10.539999999999987,451.2197802197802,10.936721611721609,104.1,20.9,59.58007380073795,99.0,0.0,61.117158671586715,45.477952029520296,4.918956043956049,61.116300366300365
282,Tuolumne,2014,170.3100000000004,29.980000000000004,435.8731343283582,11.995153774464127,104.7,24.8,62.423299161230204,100.0,0.0,62.69209039548023,48.42016965127238,4.996272134203173,63.25075901328268
283,Tuolumne,2015,167.0100000000001,19.00999999999999,426.30438756855574,12.096340347666972,104.1,19.1,61.33354779411755,100.0,13.0,65.39162790697675,48.63953488372094,4.8950684931506805,62.126700507614245
284,Tuolumne,2016,168.10000000000005,42.629999999999995,437.58874878758485,11.841148325358866,103.6,23.4,61.95277777777773,100.0,13.0,63.88331726133076,48.47810993249757,5.010526315789469,63.61206896551715
285,Tuolumne,2017,165.81000000000031,32.839999999999996,422.8541666666667,12.065118483412327,106.5,23.3,61.634185606060626,100.0,10.0,64.74540174249758,48.26611810261384,4.997821969696972,62.092323232323196
286,Tuolumne,2018,146.08000000000007,32.87,421.1643286573146,11.413527054108217,102.0,22.3,59.42224448897788,100.0,0.0,65.85370741482966,46.977655310621216,4.834268537074147,60.74779559118241
287,Tuolumne,2019,158.09999999999997,41.69000000000004,446.04820415879016,12.820132325141776,101.5,24.6,60.777977315689846,100.0,0.0,70.16446124763705,50.1052930056711,4.785255198487716,61.46294896030247
288,Tuolumne,2020,122.36000000000006,11.70999999999999,503.92917847025495,13.451274787535391,113.1,24.9,62.97167138810202,100.0,0.0,67.60906515580737,51.08966005665724,4.748158640226624,61.96798866855525
249,Trinity,2013,92.75000000000011,18.709999999999994,429.9792817679558,8.154820936639119,112.3,-13.4,54.40509641873277,100.0,8.0,54.41460055096419,36.79297520661157,4.0756198347107535,56.728512396694256
250,Trinity,2014,104.41000000000011,53.71000000000001,401.9958791208791,8.703150684931515,110.7,10.7,57.5130136986302,98.0,4.0,56.23300970873787,39.612205270457736,4.021232876712325,58.241285714285695
251,Trinity,2015,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98.0,4.0,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234
252,Trinity,2016,48.60000000000002,77.80000000000004,393.27906976744185,9.104371584699463,110.2,7.8,56.20382513661196,98.0,6.0,60.925925925925924,41.03401920438957,4.031967213114752,58.51029619181948
253,Trinity,2017,47.37,77.76999999999998,396.8434065934066,9.15424657534247,111.8,-12.3,56.21275720164609,100.0,8.0,59.944134078212294,40.392318435754156,3.9734246575342427,56.86724890829697
254,Trinity,2018,102.29000000000009,30.349999999999987,458.6175115207373,9.31566820276497,108.6,10.0,58.39631336405533,100.0,5.0,55.99231950844854,40.98448540706598,3.8731182795698906,59.14454685099844
255,Trinity,2019,100.24999999999994,77.29999999999997,424.8567493112948,9.264738292011025,105.7,1.3,55.07451790633608,100.0,6.0,62.38980716253444,40.79972451790633,4.1668044077134985,56.40909090909085
256,Trinity,2020,89.53000000000002,24.000000000000004,490.87476280834915,9.730170777988622,111.4,14.2,59.0878557874763,100.0,6.0,56.62618595825427,42.110436432637584,4.298481973434534,59.77153700189755
30,Lake,2016,16.029999999999998,5.510000000000001,342.9862068965517,12.123308270676695,102.6,25.7,59.486206896551714,100.0,13.0,72.71428571428571,48.61278195488724,4.4030075187969935,61.64620689655175
31,Lake,2017,54.20999999999998,16.750000000000018,412.53972602739725,12.781095890410949,109.0,26.9,62.219999999999985,100.0,10.0,64.94722222222222,49.01611111111111,5.470684931506853,61.73013698630143
32,Lake,2018,52.74000000000001,9.269999999999998,406.6343490304709,12.259833795013858,103.2,21.8,61.29390581717449,100.0,8.0,63.85872576177285,47.93684210526319,5.0146814404432165,61.60110803324097
33,Lake,2019,52.79000000000004,19.290000000000003,430.23512747875355,12.798866855524084,109.2,26.8,61.18583569405101,100.0,0.0,67.6798866855524,49.266855524079354,5.5878186968838515,62.32407932011334
34,Lake,2020,46.42000000000001,1.6500000000000001,481.96062992125985,13.354724409448826,109.5,29.2,64.56929133858267,100.0,12.0,62.06299212598425,50.34015748031498,5.464173228346451,63.61456692913386
157,Nevada,2013,56.37999999999996,5.700000000000001,429.4340659340659,9.8423076923077,106.6,26.4,62.42609890109892,100.0,10.0,50.901685393258425,42.3699438202247,3.4634615384615386,62.84835164835167
158,Nevada,2014,54.40000000000001,34.29,405.9397260273973,10.480821917808223,106.5,25.9,64.71643835616443,100.0,8.0,52.73278236914601,44.84462809917357,3.0978082191780847,64.33765432098755
159,Nevada,2015,55.15,15.489999999999997,413.85753424657537,10.233698630136978,105.6,27.8,63.70383561643833,100.0,8.0,53.31129476584022,44.23884297520658,3.112054794520549,64.72096317280455
160,Nevada,2016,52.92000000000004,37.26999999999999,394.6986301369863,10.484972677595634,105.8,30.7,63.1508196721312,100.0,8.0,56.964285714285715,45.24642857142858,3.115300546448086,63.725956284152964
161,Nevada,2017,49.37999999999995,43.19000000000002,361.0383561643836,10.722465753424661,108.0,29.9,63.26000000000001,100.0,9.0,56.229050279329606,45.08100558659218,2.6287671232876706,65.22066115702478
162,Nevada,2018,51.82000000000004,23.449999999999992,382.0138888888889,10.000555555555549,103.7,27.2,62.48027777777778,100.0,7.0,54.236111111111114,43.46833333333337,3.3316666666666657,63.96944444444446
163,Nevada,2019,50.83999999999996,38.35000000000001,402.1735537190083,10.72782369146006,103.1,28.2,61.747382920110184,100.0,8.0,58.37190082644628,45.27134986225893,3.355647382920112,65.80303030303031
164,Nevada,2020,46.42,13.079999999999995,491.57414448669203,10.908365019011406,108.1,28.3,64.96844106463875,100.0,8.0,53.72243346007605,45.972623574144514,3.2342205323193904,66.36387832699619
