County,Year,Name,County IDs,Latitude,Longitude,Started,Acres Burned,Cal Fire Incident,Major Incident,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Avg Soil Temp (F),MWh,Ocean Proximity,Population,Households,Average Income,Average House Value
Kern,2017,Tank Fire,15,35.22,-118.57,2017-10-26 11:55:00+00:00,50,t,f,242.29,15.479999999999986,443.04536082474226,11.488109965635735,110.9,10.5,64.62175414364631,100,6,55.6711079943899,46.779593267882255,3.965498281786947,67.28368891947682,18492.58,INLAND,528995,179480,30395,84960
Riverside,2017,Extension Fire,33,33.88,-117.01,2017-10-23 10:31:00+00:00,50,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
Los Angeles,2017,Wilson Fire,19,34.23,-118.06,2017-10-17 03:43:00+00:00,50,f,f,582.9700000000014,142.26000000000028,458.0195911413969,11.504747015349604,111.9,14.1,64.75264361246067,100,1,55.37239117471675,45.149045915325,3.797156667614456,64.34606936416179,68656.72,<1H OCEAN,8777895,2970038,43788,255083
San Mateo,2017,Skeggs Fire,41,37.42,-122.3,2017-09-11 19:41:00+00:00,50,t,t,13.290000000000015,7.120000000000002,329.87692307692305,11.720000000000008,93.6,28.5,54.98203125000001,99,17,77.47154471544715,47.06260162601625,3.3907692307692323,57.99230769230769,4357.45,NEAR BAY,636452,238807,57623,356874
Kern,2017,Calgary Fire,15,35.71,-118.47,2017-08-05 13:16:00+00:00,50,f,f,242.29,15.479999999999986,443.04536082474226,11.488109965635735,110.9,10.5,64.62175414364631,100,6,55.6711079943899,46.779593267882255,3.965498281786947,67.28368891947682,18492.58,INLAND,528995,179480,30395,84960
Santa Barbara,2017,Mesa Fire,42,34.72,-120.13,2017-07-17 14:55:00+00:00,50,t,f,208.05000000000015,49.000000000000036,436.10759493670884,11.795315581854032,111.6,18.2,58.26048144433304,100,3,68.41121005762179,46.65180722891555,3.997256977863324,64.85220797720807,2805.7,<1H OCEAN,356294,125486,42938,274577
Yuba,2017,West Fire,58,39.06,-121.3,2017-07-08 16:47:00+00:00,50,t,f,50.649999999999956,33.790000000000006,391.4820936639118,12.415702479338837,107.2,29.8,63.73774104683202,100,14,62.31920903954802,48.65112994350284,4.342699724517904,63.71597796143253,504.68,INLAND,58228,19776,23159,76391
Ventura,2017,Grade Fire,56,34.21,-118.99,2017-07-04 14:45:00+00:00,50,f,f,165.82999999999964,46.76000000000007,435.5178082191781,11.713972602739709,104.9,10.1,62.31437788018428,100,1,66.30792996910402,48.143357363542705,3.720821917808221,65.98867579908678,5508.93,<1H OCEAN,663408,215793,47464,261187
Riverside,2017,Lago Fire,33,33.88,-117.16,2017-07-03 15:14:00+00:00,50,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
San Diego,2017,Douglas Fire,37,33.23,-117.3,2017-06-13 14:31:00+00:00,50,f,f,318.1499999999996,47.82000000000004,444.5165137614679,13.1141544117647,120.7,24.1,64.84761682243008,100,1,65.83169774288518,51.02536800785094,3.184668192219676,67.27760901518855,19667.45,<1H OCEAN,2444026,882162,41120,208943
Madera,2017,Power Fire,20,36.95,-120.9,2017-09-20 21:07:00+00:00,48,t,f,486.0099999999991,74.32999999999997,428.9989708404803,10.400205831903946,114.8,19.3,63.94404802744429,100,6,52.687133494308384,44.34936184891343,4.642469982847339,65.22088339222604,1588.06,INLAND,90967,29446,28228,89203
Riverside,2017,Serenas Fire,33,33.59,-116.07,2017-05-28 15:27:00+00:00,48,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
San Benito,2017,Bitterwater Fire,35,36.38,-121,2017-11-25 16:46:00+00:00,47,t,f,103.62999999999997,28.600000000000026,434.73858921161826,11.692116182572606,113.7,25.5,58.71345353675449,100,9,68.77824858757062,47.606779661016986,3.699723374827105,62.503042876901795,377.68,<1H OCEAN,36697,11422,35586,218650
San Luis Obispo,2017,Zenon Fire,40,35.06,-120.56,2017-07-20 14:43:00+00:00,47,t,f,196.7899999999998,74.2199999999999,414.15065502183404,11.767903930131007,109.4,18,59.26786764705883,100,6,68.39323308270677,47.46593984962407,3.5638282387190703,62.15514223194744,1765.64,<1H OCEAN,215857,79734,32509,217929
Riverside,2017,Canyon Fire,33,33.64,-117.4,2017-08-27 14:51:00+00:00,46,f,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
San Bernardino,2017,Hidden Fire,36,34.15,-117.19,2017-07-12 15:29:00+00:00,46,f,f,306.9100000000004,50.52000000000014,468.35710955710954,7.94376459598319,117.2,-4.4,62.063202247191,100,1,40.54924793789423,33.8507520621058,4.400698324022349,58.49663394109394,15283.33,<1H OCEAN,1406961,464114,34659,127901
Siskiyou,2017,Whitepine Fire,47,41.87,-122.46,2017-06-06 16:38:00+00:00,46,t,t,140.06000000000012,40.73000000000001,389.6264840182648,7.7621917808219045,103.7,-15.6,48.171428571428514,100,8,65.690587138863,36.059273066169624,4.726575342465749,51.568219178082146,508.37,INLAND,43531,17302,21730,68233
Riverside,2017,Riverbottom Fire,33,33.99,-117.38,2017-12-21 11:16:00+00:00,45,f,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
San Luis Obispo,2017,Pozo Fire,40,35.29,-120.44,2017-10-09 14:30:00+00:00,45,f,f,196.7899999999998,74.2199999999999,414.15065502183404,11.767903930131007,109.4,18,59.26786764705883,100,6,68.39323308270677,47.46593984962407,3.5638282387190703,62.15514223194744,1765.64,<1H OCEAN,215857,79734,32509,217929
Shasta,2017,Grace Fire,45,40.49,-121.86,2017-04-03 16:00:00+00:00,45,t,f,47.37,77.76999999999998,396.8434065934066,9.15424657534247,111.8,-12.3,56.21275720164609,100,8,59.944134078212294,40.392318435754156,3.9734246575342427,56.86724890829697,1574.75,INLAND,147036,55966,26161,91451
Alameda,2017,Mines Fire,1,37.56,-121.56,2017-08-27 17:45:00+00:00,44,t,f,95.8,51.340000000000124,367.37235772357724,10.864332247557005,111.1,26.6,57.83617021276592,100,7,65.23378839590444,45.00068259385665,3.263166397415186,60.9030894308943,11079.45,<1H OCEAN,1257144,475074,43726,228486
Tehama,2017,Roser Fire,52,39.82,-122.28,2017-11-02 14:40:00+00:00,43,t,f,57.09999999999996,16.23,433.0054794520548,12.11041095890411,108,25.8,62.20602739726019,100,13,62.534246575342465,47.93095890410959,5.827123287671235,61.23846153846153,517.03,INLAND,49625,18704,24453,73288
Monterey,2017,Pine Fire,27,36.17,-120.88,2017-09-11 15:11:00+00:00,43,t,f,387.1399999999993,135.81000000000043,411.465564738292,12.07530750307506,114.6,21,57.153273067331675,100,0,74.6459981018665,48.48614362543492,5.236639118457293,61.60370938074822,2572.16,<1H OCEAN,346310,112784,38735,227568
Monterey,2017,Lockwood Fire,27,35.96,-121.09,2017-06-29 20:44:00+00:00,42,t,f,387.1399999999993,135.81000000000043,411.465564738292,12.07530750307506,114.6,21,57.153273067331675,100,0,74.6459981018665,48.48614362543492,5.236639118457293,61.60370938074822,2572.16,<1H OCEAN,346310,112784,38735,227568
Tehama,2017,Paskenta Fire,52,40.1,-122.27,2017-06-24 11:15:00+00:00,42,t,f,57.09999999999996,16.23,433.0054794520548,12.11041095890411,108,25.8,62.20602739726019,100,13,62.534246575342465,47.93095890410959,5.827123287671235,61.23846153846153,517.03,INLAND,49625,18704,24453,73288
Modoc,2017,Jones Fire,25,41.38,-120.53,2017-06-03 13:09:00+00:00,42,t,f,47.110000000000035,13.489999999999998,391.1890410958904,6.910958904109597,99.3,-21.1,47.33780821917809,97,9,60.77685950413223,33.599173553719034,5.292054794520544,51.43863013698627,152.8,INLAND,9678,3711,22668,51162
Siskiyou,2017,Ward Fire,47,41.99,-122.94,2017-08-13 12:41:00+00:00,41,f,f,140.06000000000012,40.73000000000001,389.6264840182648,7.7621917808219045,103.7,-15.6,48.171428571428514,100,8,65.690587138863,36.059273066169624,4.726575342465749,51.568219178082146,508.37,INLAND,43531,17302,21730,68233
Los Angeles,2017,Stokes Fire,19,34.1,-118.7,2017-06-29 15:45:00+00:00,41,t,f,582.9700000000014,142.26000000000028,458.0195911413969,11.504747015349604,111.9,14.1,64.75264361246067,100,1,55.37239117471675,45.149045915325,3.797156667614456,64.34606936416179,68656.72,<1H OCEAN,8777895,2970038,43788,255083
Kern,2017,Feed Fire,15,35.05,-118.9,2017-05-14 14:00:00+00:00,41,t,f,242.29,15.479999999999986,443.04536082474226,11.488109965635735,110.9,10.5,64.62175414364631,100,6,55.6711079943899,46.779593267882255,3.965498281786947,67.28368891947682,18492.58,INLAND,528995,179480,30395,84960
Riverside,2017,Riverdale Fire,33,33.97,-117.48,2017-12-04 12:26:00+00:00,40,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
Riverside,2017,Palm Fire,33,33.9,-116.5,2017-11-14 16:11:00+00:00,40,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
San Bernardino,2017,Freeway Fire,36,34.14,-117.5,2017-10-24 10:27:00+00:00,40,f,f,306.9100000000004,50.52000000000014,468.35710955710954,7.94376459598319,117.2,-4.4,62.063202247191,100,1,40.54924793789423,33.8507520621058,4.400698324022349,58.49663394109394,15283.33,<1H OCEAN,1406961,464114,34659,127901
Shasta,2017,Jones Fire,45,40.71,-122.24,2017-10-08 04:53:00+00:00,40,t,f,47.37,77.76999999999998,396.8434065934066,9.15424657534247,111.8,-12.3,56.21275720164609,100,8,59.944134078212294,40.392318435754156,3.9734246575342427,56.86724890829697,1574.75,INLAND,147036,55966,26161,91451
Kern,2017,Lakewood Fire,15,35.59,-118.47,2017-09-29 15:58:00+00:00,40,t,f,242.29,15.479999999999986,443.04536082474226,11.488109965635735,110.9,10.5,64.62175414364631,100,6,55.6711079943899,46.779593267882255,3.965498281786947,67.28368891947682,18492.58,INLAND,528995,179480,30395,84960
Tehama,2017,Vestal Fire,52,40.3,-122.7,2017-08-26 15:03:00+00:00,40,t,f,57.09999999999996,16.23,433.0054794520548,12.11041095890411,108,25.8,62.20602739726019,100,13,62.534246575342465,47.93095890410959,5.827123287671235,61.23846153846153,517.03,INLAND,49625,18704,24453,73288
Lake,2017,Murphy Fire,17,38.86,-122.62,2017-07-17 14:44:00+00:00,40,t,f,54.20999999999998,16.750000000000018,412.53972602739725,12.781095890410949,109,26.9,62.219999999999985,100,10,64.94722222222222,49.01611111111111,5.470684931506853,61.73013698630143,463.87,<1H OCEAN,50363,20715,23639,94952
Monterey,2017,Reservation Fire,27,36.67,-121.75,2017-07-16 11:17:00+00:00,40,f,f,387.1399999999993,135.81000000000043,411.465564738292,12.07530750307506,114.6,21,57.153273067331675,100,0,74.6459981018665,48.48614362543492,5.236639118457293,61.60370938074822,2572.16,<1H OCEAN,346310,112784,38735,227568
Tuolumne,2017,Table Fire,55,37.9,-120.5,2017-09-19 00:22:00+00:00,39,t,f,165.81000000000031,32.839999999999996,422.8541666666667,12.065118483412327,106.5,23.3,61.634185606060626,100,10,64.74540174249758,48.26611810261384,4.997821969696972,62.092323232323196,460.44,INLAND,48456,17953,28035,124328
Yuba,2017,Spenceville Fire,58,39.07,-121.35,2017-07-24 14:56:00+00:00,39,t,t,50.649999999999956,33.790000000000006,391.4820936639118,12.415702479338837,107.2,29.8,63.73774104683202,100,14,62.31920903954802,48.65112994350284,4.342699724517904,63.71597796143253,504.68,INLAND,58228,19776,23159,76391
Solano,2017,Toll Fire,48,38.07,-122.23,2017-06-22 13:08:00+00:00,39,f,f,112.54999999999998,77.34000000000006,406.94520547945206,10.207579908675791,111.3,14.6,59.66849315068495,100,1,61.510921177587846,44.31813865147191,5.6398173515981815,64.09185606060612,3217.18,INLAND,335352,112596,40955,155272
Marin,2017,Pine Fire,21,37.98,-122.66,2017-06-27 10:39:00+00:00,38,t,f,94.38999999999994,78.65000000000002,418.87168758716876,11.661506276150623,107.4,22.7,57.39033613445377,99,10,71.95163584637268,47.65519203413939,3.3555090655509074,61.94198047419806,1383.98,<1H OCEAN,223965,94848,55641,359293
Tuolumne,2017,Red Fire,55,37.85,-120.45,2017-06-11 18:49:00+00:00,38,t,f,165.81000000000031,32.839999999999996,422.8541666666667,12.065118483412327,106.5,23.3,61.634185606060626,100,10,64.74540174249758,48.26611810261384,4.997821969696972,62.092323232323196,460.44,INLAND,48456,17953,28035,124328
Shasta,2017, Bridge Fire,45,40.77,-122.31,2017-10-31 11:22:00+00:00,37,f,f,47.37,77.76999999999998,396.8434065934066,9.15424657534247,111.8,-12.3,56.21275720164609,100,8,59.944134078212294,40.392318435754156,3.9734246575342427,56.86724890829697,1574.75,INLAND,147036,55966,26161,91451
Mariposa,2017,Banderilla Fire,22,37.66,-120.35,2017-07-07 15:50:00+00:00,36,t,f,112.47999999999996,31.540000000000006,435.70512820512823,11.251559633027524,108.9,19,61.5333643122676,100,6,61.08075117370892,46.62638497652582,4.506868131868137,64.14316279069772,111.43,INLAND,14302,5604,26091,100178
San Diego,2017,Black Fire,37,33.17,-116.77,2017-06-25 12:09:00+00:00,36,t,f,318.1499999999996,47.82000000000004,444.5165137614679,13.1141544117647,120.7,24.1,64.84761682243008,100,1,65.83169774288518,51.02536800785094,3.184668192219676,67.27760901518855,19667.45,<1H OCEAN,2444026,882162,41120,208943
Riverside,2017,Melba Fire,33,33.75,-117.1,2017-09-29 18:01:00+00:00,35,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
Marin,2017,Spaletta Fire,21,38.08,-122.78,2017-07-12 16:15:00+00:00,35,t,f,94.38999999999994,78.65000000000002,418.87168758716876,11.661506276150623,107.4,22.7,57.39033613445377,99,10,71.95163584637268,47.65519203413939,3.3555090655509074,61.94198047419806,1383.98,<1H OCEAN,223965,94848,55641,359293
Riverside,2017,Jurupa Fire,33,33.99,-117.48,2017-07-04 15:20:00+00:00,35,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
Sacramento,2017,Latrobe Fire,34,38.46,-120.92,2017-06-27 07:39:00+00:00,35,t,f,166.1300000000003,62.19999999999999,446.496336996337,11.625662100456637,111.2,26.3,61.559086757990904,100,0,64.26926736441484,48.05937202664131,5.303744292237445,63.13559633027518,11322.85,INLAND,1038540,393377,35381,137383
Kern,2017,Breckenridge Fire,15,35.37,-118.84,2017-06-09 04:53:00+00:00,35,t,f,242.29,15.479999999999986,443.04536082474226,11.488109965635735,110.9,10.5,64.62175414364631,100,6,55.6711079943899,46.779593267882255,3.965498281786947,67.28368891947682,18492.58,INLAND,528995,179480,30395,84960
Riverside,2017,Smiley Fire,33,33.96,-117.21,2017-05-21 16:12:00+00:00,35,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
San Bernardino,2017,Meyers Fire,36,34.22,-117.41,2017-12-05 13:28:00+00:00,34,t,f,306.9100000000004,50.52000000000014,468.35710955710954,7.94376459598319,117.2,-4.4,62.063202247191,100,1,40.54924793789423,33.8507520621058,4.400698324022349,58.49663394109394,15283.33,<1H OCEAN,1406961,464114,34659,127901
Riverside,2017,Ellie Fire,33,33.74,-117.33,2017-09-10 13:49:00+00:00,34,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
San Benito,2017,Valley Fire,35,36.86,-121.31,2017-07-04 13:21:00+00:00,34,t,f,103.62999999999997,28.600000000000026,434.73858921161826,11.692116182572606,113.7,25.5,58.71345353675449,100,9,68.77824858757062,47.606779661016986,3.699723374827105,62.503042876901795,377.68,<1H OCEAN,36697,11422,35586,218650
Riverside,2017,Christmas Fire,33,33.76,-117.31,2017-07-07 12:56:00+00:00,33,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
Riverside,2017,Valley Fire,33,33.58,-116.97,2017-06-13 12:00:00+00:00,33,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
Kern,2017,Creek Fire ,15,35.61,-118.46,2017-06-04 22:11:00+00:00,33,t,f,242.29,15.479999999999986,443.04536082474226,11.488109965635735,110.9,10.5,64.62175414364631,100,6,55.6711079943899,46.779593267882255,3.965498281786947,67.28368891947682,18492.58,INLAND,528995,179480,30395,84960
Trinity,2017,Sandy Fire,53,40.8,-123.38,2017-08-02 11:13:00+00:00,32,f,f,47.37,77.76999999999998,396.8434065934066,9.15424657534247,111.8,-12.3,56.21275720164609,100,8,59.944134078212294,40.392318435754156,3.9734246575342427,56.86724890829697,137.27,INLAND,13063,5156,20073,70718
Trinity,2017,Sandy Fire,53,40.8,-123.39,2017-08-02 08:30:00+00:00,32,f,f,47.37,77.76999999999998,396.8434065934066,9.15424657534247,111.8,-12.3,56.21275720164609,100,8,59.944134078212294,40.392318435754156,3.9734246575342427,56.86724890829697,137.27,INLAND,13063,5156,20073,70718
Riverside,2017,Washington Fire,33,33.63,-117.08,2017-07-13 10:28:00+00:00,32,t,f,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100,0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485,15857.73,<1H OCEAN,1159159,400110,34210,141866
Monterey,2017,Shore Fire,27,35.9,-120.93,2017-06-16 15:49:00+00:00,32,t,t,387.1399999999993,135.81000000000043,411.465564738292,12.07530750307506,114.6,21,57.153273067331675,100,0,74.6459981018665,48.48614362543492,5.236639118457293,61.60370938074822,2572.16,<1H OCEAN,346310,112784,38735,227568
Monterey,2017,Pleyto Fire,27,35.9,-120.98,2017-06-11 18:12:00+00:00,32,t,f,387.1399999999993,135.81000000000043,411.465564738292,12.07530750307506,114.6,21,57.153273067331675,100,0,74.6459981018665,48.48614362543492,5.236639118457293,61.60370938074822,2572.16,<1H OCEAN,346310,112784,38735,227568
Monterey,2017,York Fire,27,36.59,-121.8,2017-10-15 14:55:00+00:00,31,t,f,387.1399999999993,135.81000000000043,411.465564738292,12.07530750307506,114.6,21,57.153273067331675,100,0,74.6459981018665,48.48614362543492,5.236639118457293,61.60370938074822,2572.16,<1H OCEAN,346310,112784,38735,227568
Fresno,2017,Juniper Fire,10,36.1,-120.44,2017-08-23 13:28:00+00:00,31,t,f,486.0099999999991,74.32999999999997,428.9989708404803,10.400205831903946,114.8,19.3,63.94404802744429,100,6,52.687133494308384,44.34936184891343,4.642469982847339,65.22088339222604,7380.73,INLAND,658377,218167,29646,86713
Kern,2017,Hub Fire,15,35.6,-118.47,2017-05-12 05:05:00+00:00,31,t,f,242.29,15.479999999999986,443.04536082474226,11.488109965635735,110.9,10.5,64.62175414364631,100,6,55.6711079943899,46.779593267882255,3.965498281786947,67.28368891947682,18492.58,INLAND,528995,179480,30395,84960
