Name,County,County IDs,Latitude,Longitude,Started,Year,Acres Burned,Cal Fire Incident,Major Incident
Easy Fire,Ventura,56,34.28,-118.8,2019-10-30 07:45:14+00:00,2019,1806,True,False
Gaines Fire,Mariposa,22,37.54,-120.18,2019-08-16 14:11:02+00:00,2019,1300,True,False
Sandalwood Fire,Riverside,33,33.99,-117.06,2019-10-10 15:38:44+00:00,2019,1011,True,True
Rawson Fire,Tehama,52,40.0,-122.25,2019-10-27 02:47:20+00:00,2019,605,True,False
Hill Fire ,Riverside,33,34.02,-117.46,2019-10-30 11:19:00+00:00,2019,494,True,True
Foothills Fire,Placer,31,38.84,-121.33,2019-11-25 12:39:44+00:00,2019,355,True,False
Cross Fire,Monterey,27,35.79,-120.73,2019-10-09 06:52:14+00:00,2019,289,True,False
Cross Fire,San Luis Obispo,40,35.79,-120.73,2019-10-09 06:52:14+00:00,2019,289,True,False
Valley Fire,Mariposa,22,37.24,-120.03,2019-07-21 12:01:40+00:00,2019,149,True,False
Mud Fire ,Fresno,10,36.32,-120.46,2019-10-18 12:17:32+00:00,2019,137,True,False
3-2 Willow (Previously H-1 Fire),Lassen,18,40.9,-121.32,2019-08-07 18:48:57+00:00,2019,107,True,False
Wolf Fire,Riverside,33,33.86,-116.9,2019-10-10 18:36:46+00:00,2019,75,True,False
Merrill Fire,Contra Costa,7,37.83,-122.1,2019-10-10 06:42:19+00:00,2019,40,False,False
Miller Fire,San Diego,37,33.26,-117.03,2019-10-25 15:05:52+00:00,2019,37,True,True
Mines Fire,Alameda,1,37.63,-121.69,2019-10-24 23:16:18+00:00,2019,35,True,False
Rains Fire,Stanislaus,50,37.42,-121.37,2019-07-18 09:07:57+00:00,2019,35,True,False
Horse Fire,Shasta,45,40.46,-122.44,2019-07-12 19:08:54+00:00,2019,30,True,False
Whiskey Fire,Calaveras,5,38.12,-120.78,2019-07-18 18:31:00+00:00,2019,27,True,False
La Barisa Fire,San Bernardino,36,34.2,-116.44,2019-08-03 17:22:51+00:00,2019,26,True,False
Vista Fire,San Diego,37,32.79,-116.84,2019-07-17 17:42:04+00:00,2019,25,True,True
Chaparral Fire,El Dorado,9,38.54,-120.97,2019-09-29 21:44:45+00:00,2019,22,True,False
Mid Fire,Alameda,1,37.09,-121.59,2019-07-12 18:40:09+00:00,2019,22,True,False
Nustar Fire,Contra Costa,7,38.05,-122.25,2019-10-15 16:17:18+00:00,2019,15,True,False
Sage Fire,Riverside,33,33.46,-116.91,2019-08-27 11:33:56+00:00,2019,12,True,False
Wilson Fire,Mendocino,23,39.61,-123.46,2019-10-04 18:38:09+00:00,2019,10,True,False
Deer Fire,Santa Cruz,44,37.18,-122.08,2019-09-03 15:36:45+00:00,2019,10,True,False
Kincade Fire,Sonoma,49,38.79,-122.78,2019-10-23 21:27:00+00:00,2019,77758,True,True
Walker Fire,Plumas,32,40.06,-120.68,2019-09-04 15:17:31+00:00,2019,54612,False,False
Tucker Fire,Modoc,25,41.8,-121.26,2019-07-28 15:58:00+00:00,2019,14217,False,False
Taboose Fire,Inyo,14,37.03,-118.34,2019-09-06 12:43:35+00:00,2019,10296,False,True
Maria Fire ,Ventura,56,34.3,-119.0,2019-10-31 20:58:28+00:00,2019,9999,True,True
Red Bank Fire,Tehama,52,40.12,-122.64,2019-09-05 13:19:56+00:00,2019,8838,True,True
Saddle Ridge Fire,Los Angeles,19,34.33,-118.48,2019-10-10 21:02:00+00:00,2019,8799,False,True
Lone Fire,Modoc,25,41.75,-121.06,2019-09-06 11:34:27+00:00,2019,5737,False,False
Briceburg Fire,Mariposa,22,37.6,-119.97,2019-10-06 16:15:12+00:00,2019,5563,True,True
South Fire,Tehama,52,40.11,-122.79,2019-09-05 19:59:46+00:00,2019,5332,False,False
Springs Fire,Mono,26,37.83,-118.87,2019-09-06 11:24:11+00:00,2019,4840,False,False
Tick Fire,Los Angeles,19,34.47,-118.37,2019-10-24 14:51:46+00:00,2019,4615,False,True
Caples Fire,El Dorado,9,38.72,-120.14,2019-10-11 12:47:59+00:00,2019,3435,False,False
R-1 Fire,Lassen,18,40.59,-120.58,2019-08-28 19:48:14+00:00,2019,3380,False,False
Cave Fire (No Longer a CAL FIRE Incident),Santa Barbara,42,34.5,-119.78,2019-11-25 19:59:12+00:00,2019,3126,False,False
Lonoak Fire,Monterey,27,36.28,-120.95,2019-06-26 09:18:22+00:00,2019,2546,True,False
Ranch Fire,Tehama,52,40.04,-122.64,2019-11-03 14:16:17+00:00,2019,2534,True,True
Sand Fire,Yolo,57,38.89,-122.24,2019-06-08 14:50:00+00:00,2019,2512,True,True
Refuge Fire,Kern,15,35.72,-119.63,2019-05-07 15:47:00+00:00,2019,2500,False,False
Long Valley Fire ,Lassen,18,39.89,-120.03,2019-08-24 17:25:04+00:00,2019,2438,False,False
Rock Fire,Stanislaus,50,37.47,-121.28,2019-06-26 08:54:24+00:00,2019,2422,True,False
Cow Fire,Inyo,14,36.28,-118.23,2019-09-06 12:23:00+00:00,2019,1975,False,False
Tenaja,Riverside,33,33.53,-117.27,2019-09-04 16:43:36+00:00,2019,1926,True,True
Lime Fire,Siskiyou,47,41.86,-122.66,2019-09-07 08:36:32+00:00,2019,1872,False,False
McMillan Fire,San Luis Obispo,40,35.66,-120.41,2019-06-12 12:48:00+00:00,2019,1764,True,False
West Butte Fire,Sutter,51,39.29,-121.86,2019-06-08 14:37:00+00:00,2019,1350,False,False
Boulder Fire,San Luis Obispo,40,35.34,-119.91,2019-06-05 10:49:00+00:00,2019,1127,True,False
W1 McDonald Fire,Lassen,18,40.94,-120.28,2019-08-08 18:42:41+00:00,2019,1020,False,False
Gillis Fire,San Luis Obispo,40,35.63,-120.27,2019-07-08 16:44:08+00:00,2019,974,True,False
Belmont Fire,San Luis Obispo,40,35.31,-119.96,2019-05-29 17:10:00+00:00,2019,835,True,False
Marsh Complex,Contra Costa,7,37.91,-121.87,2019-08-03 03:16:00+00:00,2019,757,True,False
Creek Fire,Tulare,54,36.4,-119.03,2019-08-31 15:31:59+00:00,2019,756,True,False
Getty Fire ,Los Angeles,19,34.1,-118.48,2019-10-28 06:46:55+00:00,2019,745,False,False
Burris Fire,Mendocino,23,39.22,-123.13,2019-10-27 14:54:40+00:00,2019,703,True,False
Baseline Fire ,Placer,31,38.75,-121.43,2019-09-20 15:02:08+00:00,2019,604,True,False
Mountain Fire,Shasta,45,40.72,-122.24,2019-08-22 11:02:09+00:00,2019,600,True,True
Stuhr Fire,Stanislaus,50,37.26,-121.09,2019-06-07 16:55:00+00:00,2019,600,True,False
American Fire,Napa,28,38.17,-122.21,2019-10-06 16:36:50+00:00,2019,526,True,False
Jerry Fire,Riverside,33,33.92,-117.1,2019-06-21 13:02:00+00:00,2019,525,True,False
Horseshoe Fire ,Riverside,33,33.49,-117.04,2019-09-14 17:53:00+00:00,2019,520,False,True
Swedes Fire,Butte,4,39.45,-121.41,2019-09-07 15:06:00+00:00,2019,496,True,True
Caliente Fire,San Diego,37,32.58,-117.03,2019-08-01 14:53:15+00:00,2019,448,False,False
Mesa Fire ,Kern,15,35.61,-118.41,2019-07-31 17:13:53+00:00,2019,448,False,False
Hunter Fire,Mariposa,22,37.53,-120.21,2019-08-15 15:15:56+00:00,2019,423,True,False
Real Fire,Santa Barbara,42,34.48,-120.19,2019-10-17 16:31:00+00:00,2019,420,False,False
Broder Fire,Tulare,54,36.15,-118.19,2019-09-06 12:39:18+00:00,2019,381,False,False
Reche Fire,Riverside,33,33.98,-117.21,2019-10-10 14:18:17+00:00,2019,350,True,True
46 Fire,Riverside,33,33.99,-117.41,2019-10-31 06:22:34+00:00,2019,328,True,False
Lake Fire,Monterey,27,35.91,-120.98,2019-07-29 15:43:48+00:00,2019,316,True,False
Hwy Fire,Butte,4,39.62,-121.69,2019-09-28 17:48:10+00:00,2019,300,True,False
Hollow Fire,San Joaquin,39,37.63,-121.54,2019-07-03 15:34:12+00:00,2019,283,True,False
Rams Horn Fire,Trinity,53,41.15,-122.63,2019-09-07 08:49:58+00:00,2019,280,False,False
Mill Fire,Monterey,27,36.01,-121.47,2019-07-30 13:28:17+00:00,2019,280,False,False
Snail Fire,Ventura,56,34.71,-119.35,2019-09-01 17:37:43+00:00,2019,279,False,False
Snowstorm Fire,Lassen,18,40.68,-120.39,2019-07-05 16:37:04+00:00,2019,263,False,False
R-6 Fire,Lassen,18,40.54,-120.61,2019-09-06 13:20:00+00:00,2019,260,False,False
Citrus Fire,Tulare,54,36.18,-118.99,2019-06-02 16:12:00+00:00,2019,257,True,False
Sycamore Fire,Riverside,33,33.94,-117.31,2019-09-07 20:31:46+00:00,2019,250,False,False
Henthorne Fire,Trinity,53,40.06,-123.22,2019-09-05 09:25:00+00:00,2019,244,False,False
Lake Fire,Mariposa,22,37.52,-120.3,2019-07-08 15:30:14+00:00,2019,244,True,False
Harte Fire,Alameda,1,37.71,-121.84,2019-08-09 15:09:50+00:00,2019,240,False,False
Kidder 2 Fire,Siskiyou,47,41.49,-123.21,2019-09-07 08:47:46+00:00,2019,227,False,False
Moose Fire,Mendocino,23,39.01,-123.2,2019-08-12 17:10:00+00:00,2019,225,True,True
Lopez Fire,San Luis Obispo,40,35.21,-120.46,2019-09-21 14:26:00+00:00,2019,220,False,True
Wolf Fire ,Riverside,33,33.91,-116.98,2019-06-29 12:54:13+00:00,2019,214,True,False
Madera Fire ,Madera,20,37.02,-119.93,2019-07-15 18:19:31+00:00,2019,213,True,False
Merced Fire ,Merced,24,37.31,-120.24,2019-06-29 15:09:52+00:00,2019,210,True,False
Malech Fire,Santa Clara,43,37.22,-121.71,2019-06-09 14:29:00+00:00,2019,210,True,False
Tejon Fire,Kern,15,34.9,-118.92,2019-07-21 15:30:17+00:00,2019,208,False,False
Lumgrey Fire,Siskiyou,47,39.29,-121.86,2019-06-17 17:50:00+00:00,2019,207,False,False
Milton Fire ,Stanislaus,50,37.94,-120.84,2019-07-15 10:49:00+00:00,2019,202,True,False
Hillside Fire,San Bernardino,36,34.18,-117.28,2019-10-31 06:53:47+00:00,2019,200,False,False
Cypress Complex,Contra Costa,7,37.99,-121.64,2019-10-27 08:50:23+00:00,2019,200,False,False
Olivas Fire,Ventura,56,34.24,-119.2,2019-10-11 15:57:10+00:00,2019,200,False,False
Dehesa Fire ,San Diego,37,32.79,-116.81,2019-09-24 15:00:00+00:00,2019,200,True,True
McMurray Fire,Santa Barbara,42,34.63,-120.19,2019-09-09 17:42:43+00:00,2019,200,False,False
Doyle Fire,Lassen,18,40.07,-120.16,2019-07-14 14:02:31+00:00,2019,193,False,False
Stuhr Fire ,Stanislaus,50,37.33,-121.11,2019-09-11 11:25:43+00:00,2019,190,True,False
Sargent Fire,Monterey,27,35.95,-120.81,2019-07-09 21:43:36+00:00,2019,190,True,False
Marshview Fire,Solano,48,38.16,-122.12,2019-07-24 12:28:45+00:00,2019,183,True,False
Vulcan Fire,Kern,15,35.04,-119.19,2019-05-03 15:04:00+00:00,2019,172,True,False
Bautista Fire,Riverside,33,33.63,-116.8,2019-09-15 20:13:05+00:00,2019,167,False,False
Antelope Fire,San Benito,35,36.6,-120.84,2019-09-02 15:40:37+00:00,2019,167,True,False
York Fire,Kings,16,35.82,-120.1,2019-04-28 22:20:00+00:00,2019,161,True,False
Cottage Fire,Shasta,45,40.48,-122.16,2019-08-15 15:09:55+00:00,2019,156,True,True
Five Fire,Los Angeles,19,34.68,-118.75,2019-08-03 17:01:15+00:00,2019,156,False,False
Star Fire,San Bernardino,36,34.0,-117.77,2019-07-28 13:20:11+00:00,2019,156,False,False
Spruce Fire,Tulare,54,36.28,-119.11,2019-06-01 15:49:00+00:00,2019,155,True,False
Sky Fire ,Contra Costa,7,38.04,-122.22,2019-10-27 11:29:03+00:00,2019,150,True,False
Dehesa Fire,San Diego,37,32.77,-116.8,2019-07-28 19:51:55+00:00,2019,150,True,False
Dyer Fire,Placer,31,38.74,-121.39,2019-06-26 22:43:07+00:00,2019,148,True,False
Old Water Fire,San Bernardino,36,34.18,-117.27,2019-10-24 04:53:17+00:00,2019,145,False,False
Canyon Fire,Santa Clara,43,37.46,-121.22,2019-05-30 16:19:00+00:00,2019,144,True,False
Glencove Fire ,Solano,48,38.07,-122.22,2019-10-27 11:52:15+00:00,2019,140,False,False
Patterson Fire,Alameda,1,37.72,-121.56,2019-08-21 17:56:05+00:00,2019,139,True,False
Horse Fire,Lassen,18,40.56,-120.54,2019-08-24 16:33:58+00:00,2019,131,False,False
South Fire ,Ventura,56,34.37,-118.96,2019-07-14 11:45:00+00:00,2019,131,True,False
R-1 Fire,Lassen,18,40.89,-120.34,2019-08-07 17:21:13+00:00,2019,130,False,False
Usal Fire,Mendocino,23,39.83,-123.85,2019-07-27 23:36:00+00:00,2019,130,True,False
Shady Fire,Riverside,33,33.65,-116.17,2019-05-18 22:53:00+00:00,2019,130,True,False
Reservoir Fire,Santa Clara,43,37.47,-121.84,2019-09-21 11:49:00+00:00,2019,128,True,False
Goose 2 Fire,Modoc,25,41.91,-120.31,2019-07-17 16:13:41+00:00,2019,128,False,False
Hill Fire,Fresno,10,36.67,-119.3,2019-05-29 17:18:00+00:00,2019,121,True,False
Weisgarber Fire,San Diego,37,33.4,-117.3,2019-06-20 14:56:00+00:00,2019,120,True,True
Bitter Fire ,San Luis Obispo,40,35.57,-120.12,2019-06-10 11:55:00+00:00,2019,120,True,False
Woody Fire,Kern,15,35.65,-118.93,2019-04-30 18:37:00+00:00,2019,115,False,False
West Fire ,Los Angeles,19,34.68,-118.34,2019-08-13 14:37:54+00:00,2019,105,True,False
Meadow Fire (Not a CAL FIRE incident),Modoc,25,41.44,-120.24,2019-08-02 16:53:18+00:00,2019,103,False,False
Range Fire,Santa Barbara,42,34.67,-119.95,2019-07-28 22:39:05+00:00,2019,100,False,False
Border Fire,San Diego,37,32.57,-116.75,2019-07-12 13:20:39+00:00,2019,100,True,False
Kennedy Fire,Riverside,33,33.9,-117.17,2019-09-21 17:22:00+00:00,2019,98,True,False
Sawday Fire ,San Diego,37,33.06,-116.74,2019-10-25 10:52:04+00:00,2019,97,True,True
Orange fire,Riverside,33,33.81,-117.12,2019-07-13 10:36:00+00:00,2019,96,True,False
Thompson Fire ,San Luis Obispo,40,35.0,-120.44,2019-07-24 20:09:59+00:00,2019,95,True,False
Toro Fire ,Riverside,33,33.74,-117.33,2019-08-05 15:36:23+00:00,2019,94,True,False
Wendy Fire,Ventura,56,34.16,-118.95,2019-10-10 21:28:58+00:00,2019,91,False,False
Bar Fire,Siskiyou,47,41.75,-123.0,2019-09-15 15:52:00+00:00,2019,91,False,False
Whiskey Fire,San Joaquin,39,37.96,-121.47,2019-07-16 18:44:15+00:00,2019,90,True,False
Trinity Fire,Shasta,45,40.41,-122.67,2019-06-26 15:35:00+00:00,2019,90,True,False
Country Fire,El Dorado,9,38.9,-120.95,2019-09-03 14:57:31+00:00,2019,85,True,True
Browns Fire,Sacramento,34,38.35,-121.12,2019-08-02 09:23:00+00:00,2019,84,True,False
Tulloch Fire,Tuolumne,55,37.84,-120.63,2019-09-23 15:55:57+00:00,2019,83,True,False
Tree Fire,Siskiyou,47,41.83,-122.66,2019-07-27 10:15:00+00:00,2019,83,False,False
Timm Fire ,Solano,48,38.45,-121.97,2019-08-13 15:41:24+00:00,2019,81,True,False
Milpas Fire,San Bernardino,36,34.42,-117.1,2019-07-22 19:45:27+00:00,2019,81,True,False
Meadow Fire,Riverside,33,33.51,-116.79,2019-07-16 13:45:43+00:00,2019,81,True,False
Nelson Fire ,Butte,4,39.55,-121.8,2019-10-24 14:43:10+00:00,2019,80,True,False
Ivy Fire,Riverside,33,33.78,-117.49,2019-08-25 10:58:28+00:00,2019,80,True,False
Border 9 Fire,San Diego,37,32.57,-116.76,2019-08-15 16:24:24+00:00,2019,80,True,False
Sweigert Fire ,Santa Clara,43,37.43,-121.81,2019-07-24 20:01:44+00:00,2019,80,True,False
Lincoln Fire,Riverside,33,33.57,-116.08,2019-07-12 17:15:31+00:00,2019,80,True,False
Scott Fire,Yuba,58,39.25,-121.32,2019-06-25 13:51:09+00:00,2019,80,True,False
Scott Fire,Yuba,58,39.25,-121.32,2019-06-24 11:57:00+00:00,2019,80,True,False
Eagle Fire,Lake,17,39.1,-122.5,2019-11-05 06:52:14+00:00,2019,75,True,False
Coyote Fire,Santa Clara,43,37.19,-121.69,2019-07-02 16:10:02+00:00,2019,74,False,False
Levee Fire,Yuba,58,39.16,-121.56,2019-06-08 13:07:00+00:00,2019,70,False,False
Corning Fire ,Tehama,52,39.85,-122.16,2019-10-09 08:31:40+00:00,2019,68,True,False
Muir Fire,Marin,21,37.9,-122.64,2019-10-24 12:15:33+00:00,2019,67,True,False
Lynette Fire,Calaveras,5,38.2,-120.83,2019-09-22 18:25:56+00:00,2019,67,True,False
Jolon Fire,Monterey,27,35.91,-120.99,2019-09-01 16:35:55+00:00,2019,66,True,False
Sugar Fire,Placer,31,39.12,-120.76,2019-05-10 14:14:00+00:00,2019,65,False,False
Canyon Fire,Napa,28,38.48,-122.14,2019-07-22 15:05:34+00:00,2019,64,True,False
Elk Fire,Glenn,11,41.71,-123.44,2019-10-04 12:03:48+00:00,2019,63,True,False
Paskenta Fire,Tehama,52,39.98,-122.31,2019-05-20 10:57:00+00:00,2019,63,True,False
Cabrillo Fire,San Mateo,41,37.17,-122.36,2019-10-24 20:15:36+00:00,2019,62,True,False
Bayliss Fire,Santa Clara,43,37.22,-121.76,2019-08-15 13:44:02+00:00,2019,60,True,False
Forbestown Fire,Butte,4,39.47,-121.41,2019-09-06 15:18:52+00:00,2019,58,True,False
Sellers Fire,Contra Costa,7,37.97,-121.68,2019-08-07 15:13:52+00:00,2019,58,False,False
Horse Fire,Lassen,18,40.39,-120.3,2019-10-13 14:45:37+00:00,2019,55,False,False
66 Fire,Riverside,33,33.57,-116.15,2019-05-29 21:06:00+00:00,2019,55,False,False
Oak Fire,Lake,17,38.96,-122.83,2019-09-07 14:00:00+00:00,2019,53,True,False
Ranch Fire,San Luis Obispo,40,35.19,-120.18,2019-10-01 22:35:52+00:00,2019,52,False,False
Willow Fire,San Diego,37,32.88,-116.88,2019-09-25 14:17:25+00:00,2019,52,False,False
Copper Fire,San Diego,37,32.56,-116.83,2019-10-31 06:39:56+00:00,2019,50,True,False
Forest Fire,Contra Costa,7,37.98,-122.11,2019-10-27 17:36:15+00:00,2019,50,False,False
Prairie Fire ,Sacramento,34,38.62,-121.11,2019-08-02 14:45:00+00:00,2019,50,True,False
Ink Fire,Napa,28,38.63,-122.47,2019-06-08 14:37:00+00:00,2019,50,True,False
Meridian Fire,Butte,4,39.85,-121.91,2019-05-01 16:46:00+00:00,2019,50,True,True
Aborn Fire,Santa Clara,43,37.33,-121.76,2019-07-15 11:12:00+00:00,2019,47,True,False
Springs Fire,Tulare,54,35.9,-118.94,2019-06-10 17:51:00+00:00,2019,47,True,False
Lower Fire,Shasta,45,40.47,-122.54,2019-08-12 14:16:53+00:00,2019,46,True,False
Paskenta Fire,Tehama,52,39.97,-122.48,2019-06-22 03:12:00+00:00,2019,46,True,False
Diversion Fire,Riverside,33,33.69,-114.57,2019-05-30 12:41:00+00:00,2019,45,True,False
Flood Fire ,San Joaquin,39,38.02,-120.95,2019-09-05 14:33:01+00:00,2019,44,True,False
Ardo Fire,Monterey,27,35.97,-120.88,2019-06-12 17:23:00+00:00,2019,43,True,False
Palisades Fire,Los Angeles,19,34.06,-118.55,2019-10-21 11:52:52+00:00,2019,42,False,False
Plains Fire,Shasta,45,40.5,-122.2,2019-10-10 15:49:07+00:00,2019,42,True,False
Far Fire,Yuba,58,39.06,-121.35,2019-07-06 20:21:25+00:00,2019,38,True,False
Jamieson Fire,Santa Clara,43,37.03,-121.46,2019-08-25 13:06:49+00:00,2019,35,True,False
Patterson Fire,El Dorado,9,38.65,-120.83,2019-08-15 17:47:43+00:00,2019,35,True,False
Community Fire,Siskiyou,47,41.84,-122.84,2019-07-27 10:15:00+00:00,2019,35,False,False
Calaveras Fire ,Santa Clara,43,37.44,-121.84,2019-06-10 15:16:00+00:00,2019,35,True,False
Redwood Fire,Riverside,33,33.85,-117.27,2019-09-12 20:30:41+00:00,2019,34,True,False
Yucca Fire,Riverside,33,33.45,-116.86,2019-08-22 19:31:10+00:00,2019,34,True,False
Heavy Range Fire,Yolo,57,39.17,-121.42,2019-08-10 18:47:02+00:00,2019,33,False,False
Yokohl Fire,Tulare,54,36.23,-118.86,2019-06-03 12:18:00+00:00,2019,33,True,False
Bitter Fire,San Luis Obispo,40,35.71,-120.31,2019-10-11 12:30:19+00:00,2019,30,True,False
Mare Fire,Solano,48,38.08,-122.26,2019-09-26 15:29:06+00:00,2019,30,False,False
Gilbert Fire,Shasta,45,40.56,-122.25,2019-08-04 17:18:21+00:00,2019,30,True,False
Ranch Fire,Shasta,45,40.42,-122.77,2019-07-05 14:46:33+00:00,2019,30,True,False
Mountain Fire,Alameda,1,37.75,-121.57,2019-06-21 14:42:00+00:00,2019,30,False,False
Girasol Fire,Riverside,33,33.95,-117.4,2019-04-09 22:18:00+00:00,2019,30,False,False
Pilot Fire,Humboldt,12,40.62,-123.68,2019-01-01 14:14:00+00:00,2019,30,True,False
Point Fire ,Santa Clara,43,37.07,-121.22,2019-10-07 09:58:51.763000+00:00,2019,29,True,False
Caliente Fire,Kern,15,35.29,-118.62,2019-08-05 13:56:02+00:00,2019,29,False,False
Glass Fire,Lake,17,38.91,-122.64,2019-09-04 16:26:00+00:00,2019,28,True,True
Otay Fire,San Diego,37,32.62,-116.91,2019-06-29 11:11:55+00:00,2019,28,True,False
Watt Fire,Placer,31,38.75,-121.39,2019-06-07 12:59:00+00:00,2019,27,True,False
Foothill Fire,Riverside,33,33.82,-117.18,2019-05-20 13:50:00+00:00,2019,26,True,False
Grove Fire,Lake,17,38.89,-122.6,2019-10-17 20:06:00+00:00,2019,25,True,False
Frame Fire,Fresno,10,36.15,-120.63,2019-09-30 17:39:00+00:00,2019,25,True,False
Border 10 Fire,San Diego,37,32.56,-116.87,2019-08-25 16:15:15+00:00,2019,25,True,False
Bikeway Fire,Alameda,1,37.47,-121.37,2019-07-05 09:46:01.973000+00:00,2019,25,True,False
Bear Fire,Tulare,54,36.14,-118.81,2019-06-03 12:18:00+00:00,2019,25,True,False
Fellow Fire,Contra Costa,7,38.0,-122.16,2019-07-05 13:33:56+00:00,2019,24,True,False
Nelson Fire ,Solano,48,38.21,-122.12,2019-06-07 12:59:00+00:00,2019,24,False,False
Willow Fire,Contra Costa,7,38.03,-121.98,2019-06-06 14:24:00+00:00,2019,23,True,False
Border Fire,San Diego,37,32.56,-116.87,2019-05-13 18:46:00+00:00,2019,22,True,False
Preston Fire,Tuolumne,55,37.95,-120.42,2019-08-08 16:16:40+00:00,2019,21,True,False
Spring Fire ,Colusa,6,39.09,-122.31,2019-08-14 12:52:00+00:00,2019,20,True,True
Radio Fire,Riverside,33,33.91,-117.0,2019-08-12 10:53:10+00:00,2019,20,True,False
Golf Fire,Lake,17,38.99,-122.78,2019-08-08 14:55:59+00:00,2019,20,True,False
Gibbel Fire ,Riverside,33,33.69,-116.95,2019-07-11 16:27:17+00:00,2019,20,True,False
Nuevo Fire,Riverside,33,33.8,-117.16,2019-06-27 16:14:25+00:00,2019,20,True,False
Sobrante Fire ,Riverside,33,33.85,-117.46,2019-11-01 13:04:34+00:00,2019,19,True,False
Warren Fire,Riverside,33,33.7,-117.03,2019-09-30 07:07:00+00:00,2019,19,True,False
Carroll Fire,Alameda,1,37.72,-121.66,2019-08-31 12:55:15+00:00,2019,19,True,False
Del Fire,Stanislaus,50,37.43,-121.34,2019-10-03 13:36:04+00:00,2019,18,True,False
Foster Fire ,San Benito,35,36.73,-121.39,2019-09-04 20:33:59+00:00,2019,17,True,False
Mines Fire,Santa Clara,43,37.49,-121.53,2019-06-26 18:06:54+00:00,2019,17,True,False
32 Fire,Butte,4,39.76,-121.74,2019-06-15 15:29:00+00:00,2019,17,True,False
Rocky Fire,Siskiyou,47,41.65,-122.36,2019-06-14 16:14:00+00:00,2019,17,True,False
Cow Fire,Shasta,45,40.61,-122.04,2019-09-24 08:40:45+00:00,2019,16,True,False
Greenstone Fire ,El Dorado,9,38.7,-120.89,2019-08-14 16:07:49+00:00,2019,16,True,False
Duzel Fire,Siskiyou,47,41.51,-122.74,2019-09-07 18:19:16+00:00,2019,15,True,False
Telephone Fire,San Bernardino,36,34.35,-117.34,2019-09-02 20:27:29+00:00,2019,15,True,False
Pauma Fire,San Diego,37,33.3,-116.98,2019-06-10 14:25:00+00:00,2019,15,True,False
Carson Fire,El Dorado,9,38.76,-120.76,2019-07-30 19:27:46+00:00,2019,13,True,False
Little Fire,Alameda,1,37.61,-121.85,2019-10-08 17:25:12+00:00,2019,12,True,False
Mayberry Fire ,Butte,4,39.33,-121.23,2019-06-29 22:07:59+00:00,2019,12,True,False
Beaumont Fire,San Bernardino,36,34.03,-117.22,2019-10-21 08:16:33+00:00,2019,11,True,False
Dales Fire,Tehama,52,40.31,-122.07,2019-10-07 11:03:29.963000+00:00,2019,11,True,False
Bridge Fire,Stanislaus,50,37.49,-120.4,2019-09-13 20:00:29+00:00,2019,11,True,False
Mines Fire,Alameda,1,37.55,-121.6,2019-09-02 14:36:35+00:00,2019,11,True,False
Fairmont Fire,San Diego,37,32.76,-117.1,2019-10-15 17:41:57+00:00,2019,10,False,False
Inghram Fire,Tehama,52,39.85,-122.16,2019-10-09 09:52:52.477000+00:00,2019,10,True,False
Electra Fire,Amador,3,38.33,-120.67,2019-09-25 13:13:41+00:00,2019,10,True,True
Bailey Fire,Riverside,33,33.5,-116.63,2019-09-10 10:43:58+00:00,2019,10,True,False
Moms Fire ,Butte,4,39.42,-121.58,2019-07-23 14:41:00+00:00,2019,10,True,False
IronGate Fire,Siskiyou,47,41.95,-122.4,2019-06-16 20:33:00+00:00,2019,10,True,False
Cana Fire,Butte,4,39.84,-121.96,2019-04-30 12:20:00+00:00,2019,10,True,False
Eagle Fire,Riverside,33,33.83,-117.5,2019-10-10 12:08:00+00:00,2019,9,True,False
Long Fire,Nevada,29,39.41,-121.0,2019-06-28 15:03:04+00:00,2019,2,True,False
Cashe Fire ,Yolo,57,38.73,-121.73,2019-11-25 12:02:02+00:00,2019,0,False,False
Oak Fire,San Diego,37,33.35,-117.4,2019-10-22 19:20:44+00:00,2019,0,False,False
Johnson Fire ,Riverside,33,33.45,-116.06,2019-10-14 15:32:20+00:00,2019,0,False,False
